session_folder,frames,video_fps,max_speed,max_ang_vel,max_accel,swing_tempo,smoothness_index,path_efficiency,curvature_rms,backswing_duration,downswing_duration,backswing_peak_speed,downswing_peak_speed
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\48c9026f-11c4-410d-82ec-f33d477d9db6,423,29.92924528301887,2.2025521411233413,15.379641999708108,34.90869423727707,1.0,-4.571031755459194,0.9629568479091912,1907.0360149126998,1.8376674546887313,1.8376674546887313,0.08116286780942232,2.2025521411233413
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\511a396b-aa38-4056-a980-76723ed0c05f,300,59.94005994005994,9.801314170363506,5.9047267727186314,309.30868688886943,0.2098765432098765,-7.218909588127434,0.7437312356375346,3447.899703723126,0.2836166666666667,1.3513500000000003,0.02475433554693453,9.801314170363506
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0,1161,50.0,3.822251353869042,0.0,191.1125676934521,0.0,-7.960518503665884,1.0,0.0,0.0,0.02,0.0,3.822251353869042
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57699afd-a167-4185-8c9c-bf0424673650,71,50.0,0.5305169755612414,0.0,10.055071497517698,0.3333333333333333,-5.6010164023358335,0.8158363894493402,177.54374417955304,0.06,0.18,0.22349380203109676,0.5305169755612414
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\59b735c5-5858-4400-acef-0620ed6302ef,158,30.0,1.474981057140774,0.5260994569839573,19.34260429438777,0.125,-5.971420661815579,0.9527885331141622,56.57180062018864,0.03333333333333333,0.26666666666666666,0.026667094425293143,1.474981057140774
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\5f639758-d852-4d8c-9ab6-59ec429710dd,300,59.94005994005994,12.209150480305095,4.706942691641426,474.9794167213825,0.1411764705882353,-6.920477900308057,0.7441766117744231,682.8927291748023,0.20020000000000002,1.4180833333333336,0.04745079758395977,12.209150480305095
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\663f8c26-38d2-4a43-af41-406c1a9ed3a1,300,59.94005994005994,14.782501556405336,7.21174631453236,528.9964033674366,0.5,-7.691516490703665,0.5759070112387598,5390.939917687656,0.6172833333333334,1.2345666666666668,0.016887072592686746,14.782501556405336
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\6d81c012-de25-4065-b7ef-1b93ed31c31a,60,50.0,7.7315487697571115,1.0306319419655379,195.95520319704298,0.5,-7.799096818167908,0.995188688396236,6.491180350444733,0.06,0.12,0.055402171799959946,7.7315487697571115
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\710ec72e-e54b-4ace-b3e8-2670fb2657d8,80,50.0,3.5734662543181543,1.1083316223058475,129.71487446878405,0.09999999999999999,-6.543146112704288,0.7827479448356793,62.2776082593299,0.02,0.2,0.24940639933076983,3.5734662543181543
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\71551702-b027-418a-a051-cdb8569f6bab,139,30.0,1.0005216195361406,0.7135115911738318,12.312599122078458,0.7209302325581394,-3.9443523642482874,0.6413470566669547,4008.3466461800585,1.0333333333333332,1.4333333333333336,0.0070783767138276575,1.0005216195361406
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7323bdcf-1706-4d92-b9df-fa360f7b19e4,84,50.0,9.919050746166706,4.781867833485161,126.49219315278353,0.11764705882352941,-6.085484065849345,0.9339206224695155,40.163124959117205,0.04,0.34,0.26419521120171846,9.919050746166706
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156,92,50.0,4.098604241105104,0.13532666854966793,53.308187374526156,0.08333333333333333,-6.223331999888372,0.9987990545494558,4.726013856620754,0.02,0.24000000000000002,0.027457704629521497,4.098604241105104
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\74790585-e2d8-469c-bb0a-b5ca9d31a966,67,50.0,1.7292324115424555,1.4819760319737807,58.39335814438462,1.0,-6.733337295003678,0.998783933777347,3.4691053534316834,0.02,0.02,1.1678671628876924,1.7292324115424555
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\757750a0-6a79-4d73-b82c-bd9d28f11ccc,300,59.94005994005994,14.756567523357038,6.096676477566159,567.9099739793238,0.32692307692307687,-7.61032943953013,0.36357099287715805,2007.555565005434,0.5672333333333334,1.735066666666667,0.05046614806162729,14.756567523357038
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\76a8936a-1587-42ba-9e7f-854d230d8e7b,368,30.0,2.8356105798503943,19.72223249495821,39.7368870500163,0.1,-5.193911434776303,0.9122508878652821,113.66186578430214,0.16666666666666666,1.6666666666666665,0.04490943138224972,2.8356105798503943
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\773e4afa-dd28-40a5-95b6-f411898f3712,81,50.0,6.877556334711523,0.5112753483728689,196.38609151661697,0.7142857142857144,-6.887909479449302,0.7040674230524797,443.98065468012805,0.2,0.27999999999999997,0.7302330309026385,6.877556334711523
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7a0c087a-b6c7-42ea-bc67-63453d4cac7f,300,59.94005994005994,5.116777005621337,4.953306912018849,24.658219725678798,0.6363636363636365,-5.239144378625286,0.9187041015968122,1466.9575715518079,0.5839166666666668,0.9175833333333333,0.033709395538808015,5.116777005621337
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab,69,50.0,3.096055315541366,1.9742064539930864,58.69977227770367,1.0,-6.517271173106427,0.8367023201488795,177.6069494236228,0.1,0.1,0.2678713738128952,3.096055315541366
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81085f86-e4f0-4e28-98d2-e8063faed5b4,184,30.0,9.938075239392019,10.065859803436581,78.785302523462,0.5625,-4.150162156385452,0.8509218455293973,180.73785488812857,0.9,1.6,0.11883209697478464,9.938075239392019
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022,695,50.0,51.860621999765314,49.055955601716384,2487.040612206282,0.053125,-8.475573932897044,0.03431723184736301,376.51242961883815,0.68,12.8,11.888490585246194,51.860621999765314
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5,89,60.0,2.5382807984688673,1.0378163369916156,55.61670811430818,0.19999999999999998,-5.306493401588408,0.9906040321229976,255.47695205930205,0.03333333333333333,0.16666666666666669,0.04231640361311647,2.5382807984688673
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82f22494-5871-41de-aebc-9d2012ce6571,61,30.0,7.050831446357696,6.322910966266448,95.78766210851371,0.0909090909090909,-6.178698218152612,0.9366062397548214,14.228834248925219,0.03333333333333333,0.3666666666666667,0.15490144194043964,7.050831446357696
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\885e6026-a607-42b3-b29f-1ac055c9efb2,100,50.0,6.196479719963424,1.2417138181343979,66.87742009702355,0.6153846153846154,-6.903961861634601,0.90372276444916,155.9960500340395,0.16,0.26,0.3276461349993154,6.196479719963424
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\88fc3423-a0c8-4e39-adb0-6cbc7c7f3051,300,59.94005994005994,8.624970228685019,5.874283314462447,150.82669823899948,1.5526315789473681,-6.210246064496339,0.5231941102210692,701.1212830218486,0.9843166666666667,0.6339666666666668,2.181707733838105,8.624970228685019
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9895edcd-aed8-45b5-b115-250b78f8f3b1,83,30.0,10.64843278596309,11.223609040880897,84.1371054339717,0.19999999999999998,-4.644911204910532,0.8243840073691819,128.84532925103,0.13333333333333333,0.6666666666666667,0.021113362617878557,10.64843278596309
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\98ca02b4-1780-4e48-89f1-c5a4b9ffcefd,68,50.0,4.131308166549979,2.997384801480682,90.62458327116086,0.1111111111111111,-6.59014892974046,0.5446235195420652,21.860028791396072,0.02,0.18000000000000002,0.15316146560987023,4.131308166549979
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9e290e83-fc93-4a9d-b112-46b06796dd0c,403,30.0,11.742121527652426,27.606326896162674,69.77570631901442,0.3458646616541353,-4.61088027338536,0.39941344069208895,815.0407443846151,3.0666666666666664,8.866666666666667,1.0889241938717598,11.742121527652426
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9e75894c-aae0-4e99-8db9-345a28c0257f,187,30.0,16.864722669082834,1.11227636135131,142.39955311765453,0.3492063492063492,-5.22668621512987,0.8222232911502932,273.41034202780435,0.7333333333333333,2.1,0.10386104123308211,16.864722669082834
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\a0314fc3-cfc4-4410-818c-e1700a837645,204,30.0,6.544413987852895,26.323845498134304,77.76210712009983,0.16935483870967744,-5.605386325474447,0.3217711465032856,227.37076161346556,0.7,4.133333333333333,0.014556341393297036,6.544413987852895
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\a2851803-3035-4cf9-94d5-e6c1bc2a63ac,149,30.0,10.745498114614309,1.4402601249588676,226.26052047314104,1.1499999999999997,-6.791221657569472,0.5207581524406173,270.7309652133263,0.7666666666666666,0.6666666666666667,0.4611788728635705,10.745498114614309
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ad5b9d10-eaa9-46a7-a12d-e0b832653a37,71,50.0,7.368973195697709,0.9902616944946421,259.11716183597923,0.08333333333333333,-7.3970748061966365,0.9524178780112581,139.27295897560506,0.02,0.24000000000000002,0.05697194201980264,7.368973195697709
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b3504d04-31ce-4fa2-b3cf-c32a539edd12,234,59.73056404570952,4.685132407044125,1.5662766034083473,54.70484525779959,0.13333333333333336,-4.482447152031539,0.7786453613234025,4716.853619638128,0.13393478075776927,1.0045108556832694,0.011003861514066555,4.685132407044125
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b760c52c-ec71-42b4-9e15-97ab9a0b91af,300,59.94005994005994,4.489689680229557,4.384243803297465,64.80310149712757,0.4354838709677419,-6.45536354295769,0.94324041974802,2396.1900601775187,0.45045,1.0343666666666669,0.04908234531030855,4.489689680229557
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425,64,50.0,2.15194717310048,0.7597225541474573,107.597358655024,0.0,-7.461543229109214,1.0,0.0,0.0,0.02,0.0,2.15194717310048
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c,300,59.94005994005994,8.569793862758228,8.236785902982488,231.00858094809368,0.39240506329113917,-6.873679862433597,0.6612406513129342,4453.021571380102,0.5171833333333333,1.3179833333333335,0.026511009026646794,8.569793862758228
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c638dd17-dbb3-4068-bb40-957442fe9ec9,467,60.0,2.2348141827760304,0.492872762273051,67.3830524400772,1.9583333333333333,-6.5144262438163905,0.6413509222603334,125.97231760547342,0.7833333333333333,0.4,1.5877760612986027,2.2348141827760304
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c75201af-1cd8-410a-9c50-0f8082faa27e,142,30.0,9.632163110617363,40.74700068642927,49.00288829787811,0.5319148936170214,-4.369765998424932,0.7842372622511072,295.6981122353254,0.8333333333333334,1.5666666666666664,0.24779145270351924,9.632163110617363
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\d7dbb43f-8a5d-42ed-9dd6-541afe3ab905,377,60.0,4.826054242386296,2.8957767961208383,44.02542576320734,3.5833333333333326,-3.7349923247497165,0.8256639471710868,9440.225058423859,2.15,0.6000000000000001,0.03058044938588608,4.826054242386296
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b,301,30.0,5.531920183205591,38.868672457177155,59.17347008325501,0.04854368932038834,-4.667207612148415,0.9308449989149442,5453.208146479917,0.16666666666666666,3.4333333333333336,0.0014082942221227749,5.531920183205591
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e1ca9666-7642-4aa1-aeee-3bb9a8644eaf,63,50.0,1.8018256607846121,0.8020199256783933,90.0912830392306,0.0,-7.307305552647855,1.0,0.0,0.0,0.02,0.0,1.8018256607846121
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e49b32ac-ecfa-4eb8-9ae1-e8569f2a3d82,162,30.0,12.12646441397431,14.179341092747899,83.19676761149037,3.1538461538461537,-4.527070724970473,0.8030845518715016,631.1304040339912,1.3666666666666667,0.43333333333333335,0.1838010922338264,12.12646441397431
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,67,50.0,1.6457986218730773,1.1042152113439456,30.360259668640836,0.5,-5.873681270773422,0.8528122259893366,135.30114761076788,0.06,0.12,0.23858678037136571,1.6457986218730773
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7,74,50.0,4.183562820899819,0.0,59.79321574612925,0.22222222222222224,-6.81062413728716,0.8040483767980048,102.49772887232528,0.04,0.18,0.5454365586193991,4.183562820899819
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e,424,30.0,7.628456626505487,0.8202303639173742,75.61914614990053,0.16326530612244897,-4.972038178188763,0.0685360437020855,161.53362448494326,1.0666666666666667,6.533333333333333,0.06603885893252878,7.628456626505487
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683,99,50.0,3.1042316970971737,0.18070047033371656,63.774391713549605,0.4444444444444445,-6.261342264462474,0.8358875473952853,72.16112708454497,0.16,0.36,0.8276765182055601,3.1042316970971737
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ee9f203f-8208-4081-acb9-66b1ef4c3049,459,30.0,33.48963790079688,93.0261730049672,716.7235150744741,0.08609271523178809,-7.283442847826152,0.03588913646711775,3004.1276252345006,0.8666666666666667,10.066666666666666,0.08037310668092414,33.48963790079688
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145,95,50.0,5.118828398270506,1.5266135869798734,123.11200699489622,0.12499999999999999,-7.060276705801598,0.7500759834837456,727.4098621318205,0.06,0.48000000000000004,0.08079119926366202,5.118828398270506
C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\fd63adbe-d98c-4936-8f31-ea097117898e,114,29.97002997002997,5.99352564978784,6.144892842540169,47.38984582455184,0.1379310344827586,-5.23416209773894,0.8240017217976836,649.988760474214,0.13346666666666668,0.9676333333333336,0.0066492506916580475,5.99352564978784
