session_id,pipeline_variant,processed,samples,valid_deviation_samples,mean_dev_m,p95_dev_m,max_dev_m,rms_jerk,smoothness_index,max_speed,max_accel
2d1d534f-da92-4cd2-830b-7c8b6382e676,kalman_plus_rts_without_despiking,True,649,649,1.2977930650152965,2.3349853122484667,2.4094030012821976,0.0060252999464393345,4.4400306945875725,0.01298158486834281,0.0018535606014258266
2d1d534f-da92-4cd2-830b-7c8b6382e676,full_pipeline,True,649,649,0.028984242313538706,0.04312799336098852,0.0494621037310972,160.0359990484439,-4.40843537068133,4.4173065990134495,36.39069991182538
2e777553-6d50-42a0-9b93-ba0d32a6d98a,median_only,True,223,223,0.09335890401445945,0.442316027025862,0.8026559608945156,8540.410888993147,-7.862957531197609,24.419000931770103,881.1331944765913
2e777553-6d50-42a0-9b93-ba0d32a6d98a,kalman_without_rts,True,223,223,0.11463791702307657,0.495241659309025,0.8706045710594813,4818.927856585779,-7.36590084919041,21.892160602229566,553.1018014233998
2e777553-6d50-42a0-9b93-ba0d32a6d98a,kalman_plus_rts_without_despiking,True,223,223,0.9800176004814901,1.985277085752474,1.9925127185769103,0.44087958203810307,0.7113600251686697,0.11666798964225115,0.04134220048791819
2e777553-6d50-42a0-9b93-ba0d32a6d98a,full_pipeline,True,223,223,0.026011467557211905,0.0339796620076544,0.0350694736544745,5355.580748110074,-7.457613143435361,23.824220385221917,726.0883129606126
2f15e60c-d955-4db2-8c3b-f233f9c696ad,median_only,True,453,453,0.06021517517787865,0.2031838607699765,0.38695932621400525,711.3954443913603,-5.70422215947847,5.862094256357898,69.23473580804341
2f15e60c-d955-4db2-8c3b-f233f9c696ad,kalman_without_rts,True,453,453,0.06914249691054929,0.23609066294434283,0.45294662491647136,396.6455748253942,-5.1968052268895075,5.7776528452657105,35.700554974514965
2f15e60c-d955-4db2-8c3b-f233f9c696ad,kalman_plus_rts_without_despiking,True,453,453,2.914975533653357,5.476654580612296,6.081927381377702,0.4633174771153703,0.6682426323143167,0.5710564741299781,0.10200323922784138
2f15e60c-d955-4db2-8c3b-f233f9c696ad,full_pipeline,True,453,453,0.020193940783272565,0.025842991286585522,0.04881826159006365,281.68559328144164,-4.899529271405919,5.649346979451967,32.0217601774933
32afaf69-d3a9-4e07-b029-92248bd657cb,median_only,True,97,97,0.2083546542698612,0.7572060359526097,2.141135819082493,3874.374789444349,-7.1764032601872145,20.285261077284673,390.6985906676186
32afaf69-d3a9-4e07-b029-92248bd657cb,kalman_without_rts,True,97,97,0.24211012884793381,0.896082410873729,2.159574271820134,2264.280277848968,-6.709860367637866,18.660115524123906,206.56556642159674
32afaf69-d3a9-4e07-b029-92248bd657cb,kalman_plus_rts_without_despiking,True,97,97,1.1809262800071503,1.6424087976321449,1.76169203485238,0.3421726840513275,0.9315093233398292,0.22122739204883746,0.039583408398291275
32afaf69-d3a9-4e07-b029-92248bd657cb,full_pipeline,True,97,97,0.029779255702579714,0.03396587243595289,0.20656701686220302,11714.788433931479,-8.137468899514142,65.93387982063412,1949.3740345451429
32fec03e-0046-4581-885b-ef0d7f174e53,median_only,True,200,200,0.1426926059390153,0.862138411950455,2.105082326270916,4972.071723514253,-7.393074769666405,33.966815130791325,609.1207300698829
32fec03e-0046-4581-885b-ef0d7f174e53,kalman_without_rts,True,200,200,0.17036187111093937,1.0966663037664564,2.2491495433755717,2609.810951076742,-6.833218098295117,28.65736148106589,342.13264220746134
32fec03e-0046-4581-885b-ef0d7f174e53,kalman_plus_rts_without_despiking,True,200,200,1.2409356420566962,2.282749481603593,2.337503867395658,0.30716334056740435,1.0252612311371172,0.24501119105911465,0.043838982338695875
32fec03e-0046-4581-885b-ef0d7f174e53,full_pipeline,True,200,200,0.02777455154985271,0.031307996809794486,0.033228073230391036,4810.917044203187,-7.364455736646363,39.57425755149682,461.49018991796
33208955-66a2-4112-800a-cf10ecfc0828,median_only,True,300,300,0.10091085391175364,0.5475681344565038,1.558066310416338,16665.91822614844,-8.443658493126442,54.892225873394835,2299.1024662652
33208955-66a2-4112-800a-cf10ecfc0828,kalman_without_rts,True,300,300,0.12422231302689236,0.6657930769363801,1.7030866694683928,9138.432004303551,-7.921743369520895,43.29641341233917,1432.7871290123853
33208955-66a2-4112-800a-cf10ecfc0828,kalman_plus_rts_without_despiking,True,300,300,0.9591585153910832,1.993258323917607,3.1391102819898746,1.0612207025256968,-0.05161142779508016,0.25786626384398015,0.09218655217822537
33208955-66a2-4112-800a-cf10ecfc0828,full_pipeline,True,300,300,0.022667826329302525,0.026900631947634913,0.027709682509813774,14413.456207824021,-8.317536265862232,54.93192984869844,2135.6751988657547
332a7a76-cfa3-449e-9150-f93050fed050,median_only,True,88,88,0.30507124137033625,1.1513284201688854,1.672222742157635,50344.21900329789,-9.403899215951643,50.918257649776734,2545.689909983351
332a7a76-cfa3-449e-9150-f93050fed050,kalman_without_rts,True,88,88,0.3717566495466894,1.3328586439074752,1.8779583539643716,28150.59229262341,-8.898975073807193,41.41167800515764,1680.1966882355132
332a7a76-cfa3-449e-9150-f93050fed050,kalman_plus_rts_without_despiking,True,88,88,1.0438758525028808,2.3733986362159527,2.7382278599079117,1.9658502506688789,-0.5871008645561326,0.4750009851797727,0.1416503681529152
332a7a76-cfa3-449e-9150-f93050fed050,full_pipeline,True,88,88,0.01626963430418129,0.022488732838643572,0.02308152155512492,53670.779826684535,-9.459475811105671,49.08164756023069,2379.295271793487
36b05de8-5e98-425f-8b72-8e505337e150,median_only,True,103,103,0.31066662375820087,0.9588087132584547,4.7202598720607085,18732.029544771973,-8.545169668188194,48.33294065685551,1025.2270290498632
36b05de8-5e98-425f-8b72-8e505337e150,kalman_without_rts,True,103,103,0.36416456510737505,1.1216847634619607,4.6887563885059995,11098.32984629505,-8.09051525611165,43.76965845696649,498.5097822152136
36b05de8-5e98-425f-8b72-8e505337e150,kalman_plus_rts_without_despiking,True,103,103,1.4584982259971084,3.577051381155955,4.299755242292611,4.545444628307251,-1.315152743311108,1.144276720281508,0.3266216352803677
36b05de8-5e98-425f-8b72-8e505337e150,full_pipeline,True,103,103,0.015358858464927147,0.020754210267961135,0.021145001198893915,120226.95463380308,-10.16000369301008,272.6412097671333,11566.873962811904
3b89ea04-d406-49af-84b4-f944b83bd242,median_only,True,273,273,0.10975637480230087,0.40143243916233556,0.9327355216896076,634.4653082620863,-5.604815760844923,15.23186521559198,127.05825898164214
3b89ea04-d406-49af-84b4-f944b83bd242,kalman_without_rts,True,273,273,0.13483492908010236,0.5064237469871593,1.1050545947774806,420.43690604291976,-5.247401662986882,13.824296194823036,114.91798454188059
3b89ea04-d406-49af-84b4-f944b83bd242,kalman_plus_rts_without_despiking,True,273,273,0.7956233370106102,1.7174406806239233,2.109970049219057,0.06955892261577115,2.3152942168759414,0.05791273376521895,0.010191120366389514
3b89ea04-d406-49af-84b4-f944b83bd242,full_pipeline,True,273,273,0.0432024428857696,0.05675227433923082,0.05700091269034038,339.0671668073902,-5.060571474780347,13.459524189838834,85.58309278142364
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,median_only,True,300,300,0.09709717531822205,0.5931945088674558,1.842177570023415,14073.120338516746,-8.296780802624246,60.02546435614054,892.8448281415125
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,kalman_without_rts,True,300,300,0.11893474851968297,0.7546724392918599,2.0120560438332715,7601.571718982449,-7.761806794643022,50.691478193859986,708.9851796066986
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,kalman_plus_rts_without_despiking,True,300,300,0.911999204557138,1.9519449172881296,3.1399914052826676,0.9352800846022906,0.058116625925288525,0.24863616950808404,0.08835565611877869
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,full_pipeline,True,300,300,0.02308835324824944,0.02751717759114375,0.027949095513099768,14243.580665502805,-8.307238358909384,63.23244389896261,1083.8451182436334
3d2d3fba-5e87-4b9f-97a7-05ca1da9dd0f,median_only,True,323,323,0.1147257408971414,0.38788029076096914,1.1881851097234295,3372.272213642902,-7.055845248222978,18.964345288816347,351.6722376086498
3d2d3fba-5e87-4b9f-97a7-05ca1da9dd0f,kalman_without_rts,True,323,323,0.14067742877857048,0.4544714366329841,1.3831857531979919,1886.0070580482889,-6.55108662734948,17.807364163949593,174.39712221885267
